filename,width,height,class,xmin,ymin,xmax,ymax
Apple Golden 1/r_49_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_4_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_50_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_51_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_52_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_53_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_54_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_55_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_56_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_57_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_58_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_59_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_5_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_60_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_61_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_62_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_63_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_64_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_65_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_66_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_67_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_68_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_69_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_6_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_70_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_71_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_72_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_73_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_74_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_75_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_76_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_77_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_78_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_79_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_7_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_80_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_81_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_82_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_83_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_84_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_85_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_86_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_87_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_88_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_89_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_8_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_90_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_91_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_92_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_93_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_94_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_95_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_96_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_97_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_98_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_99_100.jpg,100,100,apple,0,0,100,100
Apple Golden 1/r_9_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/321_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/322_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/323_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/324_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/325_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/326_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/327_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/32_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/33_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/34_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/35_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/36_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/37_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/38_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/39_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/3_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/40_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/41_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/42_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/43_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/44_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/45_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/46_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/47_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/48_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/49_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/4_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/50_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/51_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/52_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/53_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/54_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/55_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/56_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/57_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/58_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/59_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/5_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/60_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/61_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/62_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/63_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/64_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/65_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/66_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/67_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/68_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/69_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/6_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/70_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/71_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/72_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/73_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/74_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/75_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/76_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/77_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/78_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/79_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/7_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/80_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/81_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/82_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/83_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/84_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/85_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/86_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/87_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/88_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/89_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/8_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/90_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/91_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/92_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/93_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/94_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/95_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/96_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/97_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/98_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/99_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/9_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_321_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_322_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_323_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_324_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_325_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_326_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_327_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_32_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_33_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_34_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_35_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_36_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_37_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_38_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_39_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_3_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_40_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_41_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_42_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_43_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_44_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_45_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_46_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_47_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_48_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_49_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_4_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_50_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_51_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_52_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_53_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_54_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_55_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_56_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_57_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_58_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_59_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_5_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_60_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_61_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_62_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_63_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_64_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_65_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_66_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_67_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_68_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_69_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_6_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_70_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_71_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_72_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_73_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_74_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_75_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_76_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_77_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_78_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_79_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_7_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_80_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_81_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_82_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_83_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_84_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_85_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_86_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_87_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_88_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_89_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_8_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_90_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_91_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_92_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_93_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_94_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_95_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_96_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_97_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_98_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_99_100.jpg,100,100,apple,0,0,100,100
Apple Golden 2/r_9_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/311_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/312_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/313_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/31_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/32_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/33_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/34_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/35_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/36_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/37_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/38_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/39_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/3_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/40_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/41_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/42_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/43_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/44_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/45_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/46_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/47_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/48_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/49_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/4_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/50_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/51_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/52_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/53_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/54_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/55_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/56_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/57_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/58_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/59_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/5_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/60_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/61_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/62_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/63_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/64_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/65_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/66_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/67_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/68_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/69_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/6_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/70_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/71_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/72_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/73_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/74_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/75_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/76_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/77_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/78_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/79_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/7_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/80_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/81_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/82_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/83_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/84_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/85_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/86_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/87_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/88_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/89_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/8_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/90_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/91_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/92_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/93_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/94_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/95_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/96_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/97_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/98_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/99_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/9_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_321_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_322_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_323_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_324_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_325_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_326_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_327_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_32_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_33_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_34_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_35_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_36_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_37_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_38_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_39_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_3_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_40_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_41_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_42_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_43_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_44_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_45_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_46_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_47_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_48_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_49_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_4_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_50_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_51_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_52_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_53_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_54_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_55_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_56_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_57_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_58_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_59_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_5_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_60_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_61_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_62_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_63_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_64_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_65_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_66_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_67_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_68_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_69_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_6_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_70_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_71_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_72_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_73_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_74_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_75_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_76_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_77_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_78_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_79_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_7_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_80_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_81_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_82_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_83_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_84_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_85_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_86_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_87_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_88_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_89_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_8_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_90_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_91_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_92_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_93_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_94_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_95_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_96_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_97_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_98_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_99_100.jpg,100,100,apple,0,0,100,100
Apple Golden 3/r_9_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/321_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/322_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/323_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/324_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/325_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/326_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/327_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/32_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/33_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/34_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/35_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/36_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/37_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/38_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/39_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/3_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/40_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/41_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/42_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/43_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/44_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/45_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/46_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/47_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/48_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/49_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/4_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/50_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/51_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/52_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/53_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/54_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/55_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/56_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/57_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/58_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/59_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/5_100.jpg,100,100,apple,0,0,100,100
Apple Granny Smith/60_100.jpg,100,100,apple,0,0,100,100
